company_name,company_star_rating,role_title,role_location,industry,company_type,listing_desc,listing_url,page_url,page_num
Corriculo,4.5,"Machine Learning, Deep learning, Researcher, 3D, 4381A","London, England",Company - Private,Information Technology Support Services,"
23 days holiday + Bank holidays 
Flexible working 
Excellent training and progression 
Share options 
Solid commercial Python skills 
Proven research experience within Machine Learning or Deep learning with experience of Tensorflow or PyTorch 
A strong understanding of mathematics & statistics 
Experience with Git or similar version control tools",www.glassdoor.com/partner/jobListing.htm?pos=623&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3028103e&cb=1669291974530&jobListingId=1008292031452&cpc=FB7E4A1762AE5BEC&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-7dba5fe8376b5e6b--6NYlbfkN0B7rKJkvkRZrQtOvsob64W6XZwJwuM01aqiMgQ7uTfhgGprKeOVBVbGOmeGPZwJ9cjP_v5lj7k8eDlXeEIURAKE5xcqfR2vjlgKMIMciZzCK0IQtOWoPGRL8RoAzgV-UI8UDd-tZbPLB2RoVPHbRqCX5ZIZvbKDHADWqN8LBeAMnkS0kOPegx9weUJAZRvgN7XYd37G_jTD24ndkiWjzrU7bV94Sfue2WLT11_fVxQQP0ZHUf8aE1gBlHowyTYaKMsIUV3opw1JrDmCrgNQd92ahuV-5bdgz6z2tS-odxbIXfICqPUUrH0vXt5qZjRIocIbikHLzl4qJsuL_seQRGDvaDXswZaHllxFTjcBh9NP5F3sFfyRg-HQRwnt50bGzt37iq2NzunH3wgBNbrIYjCeFYmHGT-MRvPzqwkIyNWsTF8oBd01KxPwF_XGLPPeT3QaubDhDfmwsSnUoRiIXL4Rfmb_zv7PoMHaAxQr3-qG9DgU1srApI_I,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Rolls-Royce,4.0,Data Scientist,"Derby, England",Company - Public (RYCEY),Aerospace & Defense,"
Working with Engineers and Operations to solve problems and optimise processes related to the design and manufacture of our products 
Working closely with a range of subject matter experts, across a diverse range of fields to understand requirements and elicit domain knowledge. 
Applying a range of statistical and machine learning methods for inference, optimisation and prediction 
Communicate your results and methods through reports, presentations or interactive applications. 
Helping to inform “digital strategy” identifying areas for improvement that can be fed back into our wider teams of software development and data engineering to improve our data collection, quality and organisation. 
You will have a numerical background, with degree level education in a subject with strong mathematical or statistical focus. Industrial experience is desirable, though we encourage applications from all backgrounds, including graduates. 
Strong experience in R and/or Python and the associated data science stacks. Implementing methods with an appreciation of software development best practices. Such as working with version control (git), constructing tests and writing documentation. 
You have a delivery driven approach to solving data science problems, opting for the most appropriate solution to addressing the business problem in the required time frame. You will work methodically through modelling workflows to refine as appropriate model complexity. You will place strong emphasis on model interpretability, incorporation of domain expertise and uncertainty quantification. Experience with Bayesian Methods and Probabilistic programming (stan, pymc, etc) is desirable. 
Ideally have experience of operating within the agile framework and the associated tools 
Desirable - experience with developing interactive applications for serving analysis. Either through tools like PowerBI/Tableau or more advanced interfaces such as Shiny, Plotly, etc",www.glassdoor.com/partner/jobListing.htm?pos=628&ao=1136043&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_c0b35e52&cb=1669291974530&jobListingId=1008266179716&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-c9d504bfea7ccb1d-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Lorien,4.4,Lead Data Scientist,"London, England",Company - Private,HR Consulting,"Permanent
 Up to £105k + bonus and benefits
 Hybrid working 
Educated to a Master's/Ph.D level in Science/ Computer Science/ AI / engineering or any related background 
Strong development track record with Python and Agile development practices. 
Experience of systematically organising and migrating analytic or machine learning systems. 
Understanding of statistics and statistical methods (i.e.. Bayes). 
Team management and leadership (3-4 people). 
You are comfortable working in a Python data science tech stack, for example pandas, ggplot. Matplotlib, SciKit Learn. You also have experience accessing and combing data from multiple sources and building data pipelines, including a good knowledge of SQL. 
Cloud Experience (AWS, GCP, Azure) 
TensorFlow, Spark (or relevant cloud equivalent, or proprietary database experience - e.g., Snowflake 
Strong statistical skills",www.glassdoor.com/partner/jobListing.htm?pos=619&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_efca5884&cb=1669291974529&jobListingId=1008283033966&cpc=3DB599BF2F4828F0&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-f07dddf1e6d894e2--6NYlbfkN0CSQNYCQT7nHq8P0wNJS_USmk1iEIfTbn18KnDTRcZj2faaZgZp2LJJ7MtLl51rFDGAReBxv1u5mwHKkrFsq1LmXcvf1SjhKfWj_LNtNJeGYjWMA8uedYks8JHGOv1Tjj5zMiOrUaBEHjVbDAOQON98hp7ub3bwbvwAlVMol8qhwikt7g1UP7EtJGUMZP0U7n1dzvwLdKUR8OxetcjW2kwY-sM5hIdhZA1lQdPTgG5_pvSIHM3P-zQFMHtgxqawi_MPtrwnwXUXYgJQ2Jpd1o4dQcdCDa_FaBo8yF71iJkKygS8CYy5AEK7w3a8oyE8uPUP3PvzBcJzeTFyPpUXfuaIuDtR3nuRxGv_z2VUcBuZLnK8qfcRWLXAkOpI_hIIJWIONFUX_mtSxtxIecWefLJJrexYenFjGyajLLBzujn--9o7By6dZL9x_YWAbXQjiPK7v2KXaLa2wuIA1W_fpnrjy_xV72pt5DitWbUrJiku-ITZ1j7xDX1CJoqrU6i-O5SbyJQAqTnsgQB0w2D_anBF726247S7-yk7fQ6A0JljpPlRBnNNThxc1uFRhd3OhkiSGShcXrBs3AOzgQ_YNL00LEgwWTsU3XZ2OJPgO3XJUVhMBO2R2fP5zL34qLivC7DGgESM5i2PB0miWeQWIFWzfDzfLH0DqxZjxJ6hOhFYYZoaRNlKTjZi,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Corriculo,4.5,"MLOps Engineer, Machine Learning, Python, Fully Remote COR4821b","Bristol, England",Company - Private,Information Technology Support Services,"
Small team 

Fast growing company 

Company pension Some industry experience, preferably in endoscopy 

Previous experience with Python and Pytorch and experience with MLOps frameworks: MLFlow, Kubeflow 

Some knowledge of Docker. Kubernetes, experience with cloud platforms or Knowledge of other frameworks and languages would also be advantageous",www.glassdoor.com/partner/jobListing.htm?pos=617&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_78b2d3c7&cb=1669291974529&jobListingId=1008301480734&cpc=3DB599BF2F4828F0&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-1a0f636d23be67da--6NYlbfkN0B7rKJkvkRZrQtOvsob64W6XZwJwuM01aqiMgQ7uTfhgGprKeOVBVbGbAVwosxfNeyo8axvtB8-mRGSyXepiCUUKkX3LW0gMv1MLn3jfuDX3Dqu4GnDtOrqdXuoV2lxgwpz0yWa09dCZtC8Fc3dUZP28NI-zqfqMzWwO4L7a_u_qczc4YvRAiZhx48Rjdo-JcJ9Jd8aO1FADbdAL1LH4jvtz78YNKf1ufBFz9VG4IhJixZs4L64z58YAPpjXK3TgRxee05aSMnJ1HryEaEdlTggon5RqZL39HRhXbSmN3KCBIH1v2yYKnhpC4gDn43s4Vg2cP99-81RjumoFhVMzpyGU1xf2HK1xs7aosImYVysW7Dvi-ZBJ4jKFjLRxX2a14BX_B7lvDXPjbh7UCg7JFn98nqsc4PLiyMmRhmsxROWKhBMm0Ip393ycLtYL-hdRT4yhJvozwSML1sXXMwnETdfvTno7bCoY_VkdAVLdpa8qO1dT1n9K-19,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Franklin Bates Limited,4.7,Junior Data Scientist,"London, England",Company - Private,Information Technology Support Services,"Python Pandas NumPy 8+ months commercial experience Passion, drive, team player A degree in a quantitative field Experience of working in a financial field Equity options Private healthcare insurance Gym membership Bonus Casual dress Company events Company pension Private medical insurance Profit sharing Sick pay Work from home Monday to Friday Bonus scheme London, W1T 3JH: reliably commute or plan to relocate before starting work (required) Do you have 8+ months of commercial experience with Python, NumPy and Pandas? Bachelor's (required)",www.glassdoor.com/partner/jobListing.htm?pos=607&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9ee4b861&cb=1669291974528&jobListingId=1008280212263&cpc=9908D8D4413DBB8A&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-7b027f24addebe30--6NYlbfkN0DgXMGIFt12M9Qsgho7yXKswtEHX54pkhFe0ve4TM42QBZyy2srzgGtKzgdQsUlZa6L2WyHP4G4MG8j3YgM7dKmbMNz_D9cMq-O5PrTjynah485gVhx8pJaSNXuIVzyvOn1txOJ4BXbvNMWC8zWcB70rNSaNSquW1NxpW7c36jbgLMGyKij9lHTxSLC5IbHLVIaou9kIfOZasrJ2KbzWmIqT5DGwF27LRplWG0SMTf1vfmsFAD_bscqIBXwgKSn88DbwWiPanVnGmzC1CYVAARaI6sTbloF7IT4M1NI-aiX5EJYTz7GndCVRj6Z7XJd8ZovaPub19aPEqqixZilOQbCSi3G5tzhzJvBOEGYZiQ_H3q_1K0VDFWKQoX__qLllRrbczYQZ63QsQMOY_OiRbwRYFtR0wsvf2nGBuj0zcRjx3CA1iJ9TxUVf21e0GLASi8053GgkI0YEyEcc5DwkmaBVLubyDKGgOB8zDyL0uIh-dBY_jG9_Tc5eYS2Hj7oF4X34QyHaYHZOA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Environment Agency,4.0,National Lead for Data Science and Analytics,England,Government,State & Regional Agencies,England: reliably commute or plan to relocate before starting work (required) Master's (preferred),www.glassdoor.com/partner/jobListing.htm?pos=605&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_b37ac2fc&cb=1669291974527&jobListingId=1008296222159&cpc=92BEE8AC7E71C1CB&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-695dcda7b772a1e2--6NYlbfkN0Dsrb-ySuU92ebKpgx-j3ip77wf_iTWOWjX3o4GFc_nBmwxRhN48iBLTW41pw8oMHuAqvwWipho7TUPWa-kCbOnLjibl9tDvusondSP_ctFnB3UxUuKKs1Z9MKhAgy9Pk3D1lxTRLk1r8xssi-nE3cwK6YSlQ6I3WMeSoPyHZHE8Ci00JV8vwzqFRFQCOV66_MMc7kUb-8HB1rDqXfn-i2OujleZGk9fPlUv-ys_lrAN_Tql1bbUBQQ7aYWM0D4GmilzMGyOPRc0fQ84c8Pm4qU2qOa2lWIBYwY2XsMpMQMrm9U--qTjFpsoHfTF5iDNRwdXCQvghUAyfIe7mKtSdeWQBvaB6rcAALimpEmW4YsIpooS6FzEx-ChXs53pi7WGxGFbPrhCj7U6ukPbDju8t5r8M3H438KjltM8uzlafWuHNT8P8Zj8MSCwG_S50oOswANLsTWsPqFQ90FQgnCGLvO91FiL3XTk0IPYABOh8RgZIVxSYTWsSeHIQo2g1VxuCTOm26yKy_bLh1QqAkcXPBS3WfSfiZrRo%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Metrica Recruitment,NA,Data Scientist,"London, England",Company - Private,Business Consulting,"Developing innovative machine learning algorithms for time series analysis Analysing algorithm performance bottlenecks and proposing solutions for improvements and optimization Preparing new algorithms for deployment and supporting deployment to production BSc, MSc, or PhD degree in computer science, physics, maths or similar Strong mathematical background in machine learning and deep learning Professional work experience in machine learning Understand the principles of computer science algorithms and data structures Solid understanding of anomaly detection and signal processing Excellent coding skills in Python Practical knowledge of ML and DL frameworks",www.glassdoor.com/partner/jobListing.htm?pos=616&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_1927dea3&cb=1669291974529&jobListingId=1007262582155&cpc=32EE424DE2B657EB&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-62513607309e2768--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hp2jbUkoHG5Kmt9kZomU0MXvetkbDHxtnXR15AA8SiV-XcWNkdnL4Gb53f2y02bVOt1jFTnNoUfCiREQ3qShf9pJbnnXvi6ivCGgnoFaBMyH1lBE7kSt1uQSUcmLMkPDIHrN66NiUVElQqMGmPVLY2zwZoqw8YrNCYXD4auNza0-kLLvxCxTH95Kwas_JqzJO7LkqmQt66d31abbcF-UphM0-RAP4SdkZ4JWem-3qDHLs2VFMcJ87AOnlRZDyEF_Z_xTRTUnnuT8tSCTu7wU41nPuOIIjCRYYS6MqJPBxoolpMcqKvjk6Fg03l967RHbjxWy9TvQMCYMvDeW1IXC0hSbKCoU7GLBMhgh2P-PwSvRn7-4avh4RzaZQwHn2b_l0LT6GpS265PZ1v7Zg4xtfRL6ywfsLFhcewyhpLD6YzHCypvJxsASy0xOPChmoSgKn45P8s0UP_MgzYlkULFKhw0FKwNE1gT5NQ5MdftJDlrH9kviyHHCQIo3ez7CX4h8CWHz3Zb1dCYqau-Xlwv9QTNj7VIQpniZwM%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Regulatory Genome Development,4.4,Data Scientist (Remote),Remote,Company - Private,NA,"
Help develop and train machine learning models according to regulatory classification systems built by RegGenome, using data hand-annotated by our Content Analysts 
Scope, and in some cases conduct, research and experiments into improved modelling of regulatory requirements 
Conduct, or oversee, feature engineering from regulatory texts and annotated datasets to improve performance of key computational tasks. A focus on feature engineering underlines the entire philosophy of RegGenome’s data scientists 
Lead, or advise, on information extraction projects for regulatory metadata such as title, publisher, document type, and key dates 
Evaluate the performance of machine learning models using relevant performance metrics as we scale our input data and guide the work of Regulatory Analysts 
Contribute to content release planning through a close understanding of model performance and training lead time requirements 
Work closely with Annotators and Regulatory Analysts to propose and review remediation tasks in response to model performance or customer feedback and personally oversee remediation tasks 
Own and periodically review guidance to Regulatory Analysts in relation to data collection and annotation 
Work closely with RegGenome’s Software Engineers to translate data methods and monitoring into scalable, production systems 
Support the work of machine learning experts on Natural Language Processing tasks including text extraction and processing

 
Be a qualified Data Scientist with at least 2 years of experience 
Be proficient in Python and SQL 
Have experience in Natural Language Processing 
Have experience managing machine learning projects 
Have significant experience with feature engineering and the ability to quickly deep dive into a domain to develop an understanding of the data

 
Have at least 2 years of experience working in a document/text processing and or machine learning environment 
Highly proficient in Python, although experience in other relevant languages may also be considered 
Interested in the real-world application of information extraction and retrieval, and natural language processing 
Enjoy working with others across the University in solving problems iteratively, often with a high level of uncertainty 
Are highly motivated to deliver, able to work in a busy environment, and prioritising the work of you and your team 
Are excited about developing your skills and experience in the context of a growing start-up  
A flexible remote-working environment 
Ample opportunity to grow with the company as we scale
 
25 days' holiday in addition to UK Bank Holidays
 
Share options 
Laptop
 
£500 annual learning and development budget to use on subscription services or conference attendance 
5 days a year of personal development time 
1st stage conversational interview 
Final interview with technical challenge",www.glassdoor.com/partner/jobListing.htm?pos=612&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_0f0ffae8&cb=1669291974528&jobListingId=1008300882241&cpc=A65DF3A704A48F9B&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-e891e0ee206ba1b9--6NYlbfkN0DG4ntHtB_rMsnfhgmnSvK2brktLme1L4SiDeJjQ-izrYiGf0WKIadx8Wo8_zzSZMYyoRcPZQcdIJ6-3lp7CTbg0i0QvMaGaqw4ZFKZSTC1G2PBOUEVYxuX7ui2FKY-U2Zj7gl605rzfzw3-GXtDLJuA3hxyYEi3SRRRtr8-519hNcahRH77cEFh5CpXyu9AUGkKWqYQJzgOtKuy7Psc9675LAWzhtLXn4Gwp8OBTCQdo8JyzKh1hU5-lnmntJoX5mDV3mdBiHQ2h4qz0uXkL4LhcsH0NJQzLL8Cm589KdZfae7Kv-WdyJ8wwK_9VOAgs8vEO1YxEZ8ecBpookSvtC8_FVxFaJMuyEHiXWK3R7lfJEMhortgIvYg-NCDPV2Psp6BWEXQoup7MDsBbu7QenIKD3Jlnbti-Rb0Kt5oFtbGgnMpLdtNNB_SglMhbfZUhl_gX60SlYoFcs0hCvk9xrb-EyhLMvFaHlpBYHDuJaiemCLaqg511S5ZUs8EZBvTu9KK935t5J8FzEUtWSyBZmHyMmEFOoCs7exyxsj_gt0ZcJRY2plf12cvo7av-5c_xeSXHL1HDehcQHskV7Y4m5XzvjkquPLWVajbM8uBhnrilna3kM4cMNB_s3eh5ACRlqWXLSaxXU9TSM-60Ox9qni_5YtXcDE2N0ROPMpsx0eyoEMxuGbKGgVi8XJg7YUZ-czGyPhPDeMzUoN5y6TBaSogMjwypWbTDgi7R7ranPMQvnSUSCNUMcPo_x8aOvwOjOogXens4LIS6VMbSix-esWuSl2OTf5_OCVAItZAPzR050iq9tLLstWKnbGDSMmdPjEm_idKsIZagegT20h_vx1hWLOxoVKXDDj6jeG3Qev0TfMMKAyy4FDFflTDzfEZG_M6TxkwjoBw5kdIl6INUFHovX2g23adyhDD9mlhQsBTw9dUhwgSoPjXeR77bihr5hGxLaa7XgE3-jXaBYIIE7g8SCoAo47vscuJWKCeTdzHi5JXIwzaYy_Csw4baGMakPszOeVjb6rAgHHZPMQjl1l9rkrYMpTAh2LQgyYHKs33KTx-qoUh0i11STQhg_GiEQtxzMbw-FF5mivVDNR2B9p,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
PrimaryBid,3.5,Senior Data Scientist,"London, England",Company - Private,NA,"
Building, testing, and productionalising scalable Data Science and Machine Learning solutions across the business 
Partnering with Product Management to gather stakeholder requirements and turn them into value-driven roadmaps for DS 
Acting as a thought leader within the business on data-driven decision making, including customer segmentation, marketing/product optimisation, and machine learning 
Adopting agile practices to delivery - developing MVPs, frequently soliciting input from stakeholders, sharing progress, and ensuring that end solutions are fit-for-purpose and drive change 
Acting as an experienced member of the Data Science team, helping to influence and develop the capabilities and outputs of the team

 
A strong understanding of Data Science and statistical techniques, their applications in segmentation, experimentation, optimisation, and predictive modelling 
Advanced Python or R (ideally both) 
Strong SQL skills, as well as experience working very closely with a data engineering team, understanding their role and best practices 
The ability to turn insights into compelling stories for stakeholders to understand, for them to make more effective, data-led decisions 
Strong interpersonal and communication skills

 
Experience with modern cloud-based data architecture, including dbt, Looker, or GCP 
Experience in a start-up or fast-growth environment

 
~10% of your time partnering with business stakeholders, understanding new requirements, or presenting findings from existing work 
~70% of your time developing data science solutions for the business, working in close collaboration with our Principal Data Scientist 
~10% of your time working with other areas of the data team, including BI, Analytics, and Engineering 
~10% of your time in planning and firm-building sessions  
Play a key role in the expansion of a highly-funded FinTech 
Significant potential to progress your role as we are expanding rapidly 
An empowering, team-oriented, ego free environment 
Flexible hours and remote working options 
A bunch of wellbeing initiatives that will be accessible to all new joiners from Day 1 
Opportunity to contribute to employee networks- PB Women group - Talent Innovation Committee 
Competitive salary 
25 days annual leave plus your birthday off (as long as you bring cake!) 
Private BUPA Healthcare & access to Calm for mental health support 
Cycle to work scheme 
Premium IT Kit 
Unique office space in the heart of Victoria, London 
Equity options for all employees",www.glassdoor.com/partner/jobListing.htm?pos=622&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_f2544137&cb=1669291974529&jobListingId=1008292041298&cpc=32EE424DE2B657EB&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-bb600d4d30ce4537--6NYlbfkN0DG4ntHtB_rMsnfhgmnSvK2brktLme1L4SiDeJjQ-izrYiGf0WKIadx8Wo8_zzSZMaFwo0_KvsN1l4KS2q8BSfPTxhiLQJzzrY7LNO9OKCyMU5eLVCqo0AWS8ovg8HmmRtpi6LV1hoMqW9b04CVVIAfnmBJufNrioUoRtVa6YFLkRmjVzM9dp4RPeAlZl93ZEFveQr_CIVhdU-PJC5b13NDmwbpW-ltBybiCF2AuZGEXVqrp-ZjWqssR9wxwNtXRxFo0Af4FxexqEYmGdjd57-rznFFgTK0mEkK93Jhk2ndKeUKLJ0Ks8NdTzc8BQkuLDUMQ8Kd_Hj7xLPmVoZZmqa17OX5goLuAfO78wvxNLvUaRE1hA_pL7o8DHlDcAytgeZlgJviMrnL4dFQ31B8ttH974ubGpqGdtGdAZbLV9vqQy0UtE2FjDReXLjfl3qQ64AQJIENnAwDq34h4C6B7csz9__1vUpcGSaWhPXc3XD1UsJ4Xt3xEEbnzxD6cMy-nVExqOjybp9Xpcw2BZ59Cqm2j9dYhuE7jlEZ7IuXjiZhr45v9uSVD6CcNUiTqh7lopgVU817QEwP6hJdGwbsBN7TTjYvGSMTlJZFkFnEc3iDc40ZNlp_yhqUqP4439IE2R7myLa-1ebq3XY-4wDtFI0nJ-KIO26Fq9Y_w4j0M9K91nN3b-k1IzwkFxXObtFvOIDwn9v5HLkyB9KM2BQADZQ852gNJsEBVc3ph03jh5BjK3P7xbaIol_9NRaU5pK9QqIUgUu0WLmzja9uPaGhhgDdTtUyEtGdteo1hm7SrvBt-tA1ru5pQbox3OwXdOvrbjcx1nZzoyQJPM46_ea0RgF9eT83Wk6aYM-w9ujQiKOH7HO2LFGex0VOryYSthp34tD2xLngMC5Q9nIFDlcWhXVhlqdj2kydanUYLQDY53lJipiiEVmxPreZHn250gLog4pFZA2qdKgvX-O64tY8X6IMrv7bNpd1PtK2l82HFgp8_evyJkxHPzwVa4Lo5xPGvqsR-0OrgJ_4-KL5zm7IgX2_PVfDSi8QPHK6165-2vmMbYFs1jflX_uaQlo6ZoVl_3Y%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Zorba Consulting Ltd,NA,Data Analytics Manager,"London, England",NA,NA,"Worked in an analytical role or similar with experience in owning processes and tools to acquire, store and interrogate data across the business. 2:1 and above degree educated Strong knowledge of SQL and its core principles Good knowledge of Python Experience with an analytics platform like Looker, PowerBI, Spotfire or Tableau and the ability to learn new tools. Ability to perform analysis with datasets in a cloud-based data processing environment e.g., BigQuery. Excellent stakeholder skills – able to understand data needs and build solutions with them Statistical modelling understanding preferred. Casual dress Company events Company pension Employee discount Work from home Monday to Friday No weekends Bonus scheme London: reliably commute or plan to relocate before starting work (required) Bachelor's (required) Data analytics: 3 years (preferred) SQL: 3 years (preferred) United Kingdom (required)",www.glassdoor.com/partner/jobListing.htm?pos=626&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_86303ca3&cb=1669291974530&jobListingId=1008221581651&cpc=451933188B21919D&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-a57ce7a6c55d8e2f--6NYlbfkN0BjnLHnyIGs6VGzS0HD6qF4YUKiZFYisuiklDof1Y2r487gS2lTDoQXPP6XOx2qPuEDAOAddEpnsq1vEuIBCVaVaowm1hP3p3wH1XsOPEphkK1m8QjwTgRyJnSIuvhe8qpP3iz6CPFdRzm5cNCpps52gagfUleN-Yp4DPwZythEqNml33Iu9PQ9Ho_xVtc76utLaIpZHDjiVgjqqyh-qmOTBQzcP_OEX8JEu1OZd3kELxtCMavNmxujIsKhZORgw60Q6YP_h70uxO_ZlRfDiTk-RNumKQ72-V9KEWvS3LbdgYvrH1q-ry7siBBg0OBcz6QJRpyaD_YdqSWCCyMVDszmaquZigJDzamhtur-M-To5L5p7-XW_UBMCuK9vUqH9v4MMJkB0Kv_7KyMcyfU9kOZa4z-JWmB-ARDs_YihoBZipLm-227VBRhXSHCD6QW-LN-vhScfvlKIUcTLthMhYiexOwPFXOIe3rxX5Pn9_b89W3wiUFJV7UbIm4g7cnG-oTfCUo5l0YduA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Pythia Sports,3.0,Data Scientist - Cricket,"London, England",Company - Private,NA,"Have a deep understanding of the data, its limitations and meaning, including the investigation of data validity Uncover trends in multiple sports datasets Build and maintain data-driven predictive models Research and apply novel modelling techniques Build and maintain model validation metrics to regularly track performance Have awareness of the limitations of any model output Have an understanding of statistical robustness and validity. Experience applying advanced statistics and modelling techniques to cricket data is essential PhD or equivalent industry experience in a quantitative field Strong programming skills, with a preference for (but not limited to) Matlab, Python and R A track record of using data to solve complex problems Experience working with cloud computing (desirable). Right to work in the UK Additional leave Casual dress Company events Company pension Cycle to work scheme Private dental insurance Private medical insurance Referral programme Sick pay Wellness programmes Monday to Friday Bonus scheme Please briefly describe your experience working with Cricket data. Master's (preferred) United Kingdom (preferred)",www.glassdoor.com/partner/jobListing.htm?pos=608&ao=1110586&s=58&guid=00000184a98e1e288912f6934782a3f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_86a565b2&cb=1669291974528&jobListingId=1007562748911&cpc=FA84DF7EA1EC2398&jrtk=3-0-1gikos7ifkugo801-1gikos7j1ihnt800-9a36d2355241924b--6NYlbfkN0DPD0bt9JAdjOubXaOlasaA9cSAf68lccJAaPUaYP7D2edPLsDx0ar8XThu-7o1QUdMe1KZi_dg81JEou5LKPb33iSLV4MRRGZ4aO84UifyWCAIOU5Kfwknh0RzxoVcVfqSC0eQ2liYGG6k0wHFJ1XQhI8ZqBcTB3VuEjpbNsWtjMLaA4CmRMgOz3BMy_TtU6AFjIBe4l8fXOYSBGz5Z-JOu1-JbRUFRHBLB1SUZbm7TM17Mu6AVh7nk1ecCFyti3FQ7pn8xqenxjvEitaKzTVsW59oO4gE8NguoWzPXSnV_bAOpzd_F0VyT5FdFJ6G7K-oEIgDELdxZLCnNW_x8yNXMXE6YtzXi-_KekxuKp3ET-KI9yA97Gio234GAAF78itEZL3-C0irN6IzPZphGtLgmKFQ3NMzGMXIJH3hZdi96dyE_4H9J8fIiSdoy2v9ZUS0fhfoyRpBTEe2qzzDjIafMVJOfemfEwbnQ9-qVpeuzhp2kaq8hVuVULsWqa9_fRqQELFCwmEmyA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
